date,open,close,high,low,volume,code
2019-01-25,536.421,540.241,545.441,530.471,28986.0,600519
2019-01-28,544.541,537.541,554.521,536.571,36102.0,600519
2019-01-29,538.041,545.541,548.541,528.541,30342.0,600519
2019-01-30,545.531,536.541,546.761,536.541,22699.0,600519
2019-01-31,540.541,550.141,550.141,538.101,36696.0,600519
2019-02-01,557.581,553.211,559.541,550.151,30520.0,600519
2019-02-11,555.541,585.841,590.041,548.721,58140.0,600519
2019-02-12,583.541,578.461,586.031,575.741,35091.0,600519
2019-02-13,583.541,595.791,596.701,577.761,35677.0,600519
2019-02-14,591.741,597.701,604.201,590.681,32258.0,600519
2019-02-15,595.421,585.321,595.421,583.561,23237.0,600519
2019-02-18,591.541,600.541,605.491,591.541,37745.0,600519
2019-02-19,601.501,591.301,603.041,587.201,29501.0,600519
2019-02-20,595.541,582.541,595.541,576.601,37882.0,600519
2019-02-21,580.541,580.791,591.021,577.541,29850.0,600519
2019-02-22,577.541,586.551,589.031,574.641,25908.0,600519
2019-02-25,591.291,602.871,604.981,578.531,82622.0,600519
2019-02-26,608.341,587.891,609.721,586.541,57964.0,600519
2019-02-27,593.541,601.241,618.561,591.541,65942.0,600519
2019-02-28,598.441,615.551,623.961,597.491,56986.0,600519
2019-03-01,622.041,649.841,650.541,621.541,63840.0,600519
2019-03-04,655.541,642.401,658.871,637.761,84585.0,600519
2019-03-05,645.541,640.321,650.091,636.421,44830.0,600519
2019-03-06,635.541,628.541,640.041,626.421,46731.0,600519
2019-03-07,622.761,609.141,622.761,606.101,60180.0,600519
2019-03-08,598.441,598.041,607.371,594.191,52275.0,600519
2019-03-11,600.581,619.081,627.491,600.581,53057.0,600519
2019-03-12,624.361,605.551,624.371,599.541,52510.0,600519
2019-03-13,606.041,614.541,621.291,606.041,40561.0,600519
2019-03-14,617.541,638.541,645.541,614.541,62172.0,600519
2019-03-15,636.541,637.841,648.041,625.391,52400.0,600519
2019-03-18,639.341,670.631,675.071,637.541,81318.0,600519
2019-03-19,663.541,653.151,668.461,652.841,40634.0,600519
2019-03-20,650.541,653.341,662.841,645.541,31117.0,600519
2019-03-21,648.541,646.291,653.341,642.041,32573.0,600519
2019-03-22,648.761,654.541,660.521,645.541,30517.0,600519
2019-03-25,646.541,636.141,648.541,633.841,37270.0,600519
2019-03-26,640.541,633.541,646.481,624.641,37595.0,600519
2019-03-27,641.541,649.041,654.421,635.541,42807.0,600519
2019-03-28,653.971,667.341,675.021,646.221,57566.0,600519
2019-03-29,695.541,714.531,727.221,690.711,90933.0,600519
2019-04-01,720.541,719.541,729.491,711.541,60934.0,600519
2019-04-02,720.531,710.541,720.531,696.601,53227.0,600519
2019-04-03,700.661,705.041,712.281,694.751,43056.0,600519
2019-04-04,700.541,725.541,726.341,696.741,55772.0,600519
2019-04-08,760.541,760.741,768.541,750.661,66251.0,600519
2019-04-09,763.541,765.541,768.741,753.051,47989.0,600519
2019-04-10,763.541,808.531,812.441,760.541,67814.0,600519
2019-04-11,808.541,785.741,810.541,766.091,61102.0,600519
2019-04-12,769.541,774.541,780.531,760.551,48612.0,600519
2019-04-15,791.541,767.541,799.541,767.541,45522.0,600519
2019-04-16,765.441,800.441,800.441,761.761,46423.0,600519
2019-04-17,798.541,812.541,816.051,785.541,40761.0,600519
2019-04-18,805.951,806.041,815.221,796.761,19598.0,600519
2019-04-19,804.501,813.101,821.491,791.851,32379.0,600519
2019-04-22,820.041,809.741,839.431,801.151,40627.0,600519
2019-04-23,811.541,835.491,841.761,809.741,48852.0,600519
2019-04-24,840.421,830.541,850.541,811.761,45227.0,600519
2019-04-25,829.331,812.911,834.531,811.761,39801.0,600519
2019-04-26,806.841,805.541,820.421,805.541,43277.0,600519
2019-04-29,805.541,832.511,849.541,795.541,52572.0,600519
2019-04-30,828.541,834.541,845.501,823.651,35943.0,600519
2019-05-06,786.041,766.541,795.541,753.541,135099.0,600519
2019-05-07,753.821,750.541,774.481,730.761,100837.0,600519
2019-05-08,720.541,744.941,762.341,720.541,81882.0,600519
2019-05-09,735.541,719.351,740.411,703.041,91545.0,600519
2019-05-10,736.201,767.661,771.321,728.731,79907.0,600519
2019-05-13,759.401,752.541,771.521,744.541,46637.0,600519
2019-05-14,745.541,747.111,766.541,733.541,59983.0,600519
2019-05-15,750.781,787.541,793.541,750.781,63124.0,600519
2019-05-16,779.541,790.451,792.541,765.541,44540.0,600519
2019-05-17,787.561,767.331,792.841,760.641,49841.0,600519
2019-05-20,760.541,745.501,760.541,731.541,44407.0,600519
2019-05-21,745.541,755.541,770.541,732.561,42385.0,600519
2019-05-22,755.521,748.541,764.541,740.541,32041.0,600519
2019-05-23,741.541,721.541,744.521,716.761,58058.0,600519
2019-05-24,725.541,739.041,745.541,724.981,44034.0,600519
2019-05-27,739.641,739.541,743.531,720.591,39161.0,600519
2019-05-28,738.531,748.541,768.031,735.561,74772.0,600519
2019-05-29,748.551,772.451,785.491,748.551,65646.0,600519
2019-05-30,770.541,765.841,780.531,751.761,40247.0,600519
2019-05-31,761.071,750.541,767.531,750.541,35793.0,600519
2019-06-03,752.541,752.541,761.891,746.821,34479.0,600519
2019-06-04,755.541,735.841,755.971,731.541,39689.0,600519
2019-06-05,744.541,732.141,746.801,730.541,34067.0,600519
2019-06-06,736.161,722.671,736.311,718.541,34786.0,600519
2019-06-10,718.521,731.621,739.491,700.541,55502.0,600519
2019-06-11,736.541,771.431,776.151,735.541,80106.0,600519
2019-06-12,766.761,767.241,771.531,754.541,37747.0,600519
2019-06-13,770.541,770.541,772.841,757.541,32917.0,600519
2019-06-14,771.541,773.541,792.841,770.561,42455.0,600519
2019-06-17,767.541,772.141,787.481,766.561,32769.0,600519
2019-06-18,777.541,777.541,780.541,763.141,29441.0,600519
2019-06-19,800.541,792.551,807.241,792.551,53726.0,600519
2019-06-20,793.041,835.541,836.041,792.741,67271.0,600519
2019-06-21,830.511,836.841,845.031,825.041,45926.0,600519
2019-06-24,838.841,847.641,860.231,835.541,45779.0,600519
2019-06-25,852.541,843.521,859.541,827.541,51295.0,600519
2019-06-26,845.541,840.401,845.541,831.761,29588.0,600519
2019-06-27,845.541,856.891,861.541,841.661,47978.0,600519
2019-06-28,861.07,859.08,863.96,846.41,31088.0,600519
2019-07-01,879.6,906.94,910.68,875.3,52337.0,600519
2019-07-02,900.08,900.08,904.58,891.08,39061.0,600519
2019-07-03,895.08,862.98,898.08,856.58,67139.0,600519
2019-07-04,860.88,856.28,865.88,846.3,46216.0,600519
2019-07-05,861.08,874.9,881.08,851.38,50032.0,600519
2019-07-08,870.13,859.94,872.98,850.08,33613.0,600519
2019-07-09,854.38,851.14,864.08,843.43,31723.0,600519
2019-07-10,856.01,857.6,865.66,852.08,28166.0,600519
2019-07-11,865.04,856.58,873.46,851.08,30514.0,600519
2019-07-12,856.38,861.17,866.58,855.09,28173.0,600519
2019-07-15,842.88,851.01,855.18,826.21,59870.0,600519
2019-07-16,850.53,843.08,857.38,840.08,33245.0,600519
2019-07-17,843.08,838.58,848.07,837.21,25468.0,600519
2019-07-18,836.58,822.58,838.08,822.26,39252.0,600519
2019-07-19,830.08,830.95,835.88,823.08,28014.0,600519
2019-07-22,835.08,832.1,839.08,825.33,28125.0,600519
2019-07-23,837.38,829.06,837.67,818.94,32483.0,600519
2019-07-24,833.39,821.44,834.98,819.77,46771.0,600519
2019-07-25,821.05,838.08,838.44,813.23,38255.0,600519
2019-07-26,837.05,840.11,846.08,833.63,26467.0,600519
2019-07-29,837.11,851.49,854.58,835.09,26981.0,600519
2019-07-30,851.58,854.01,858.08,846.08,19537.0,600519
2019-07-31,850.08,847.68,856.85,841.67,22526.0,600519
2019-08-01,851.59,834.38,852.08,828.1,35089.0,600519
2019-08-02,819.08,829.53,833.06,818.08,39719.0,600519
2019-08-05,820.08,817.51,829.08,815.08,36774.0,600519
2019-08-06,806.08,821.38,823.08,798.88,43991.0,600519
2019-08-07,824.58,820.08,830.61,820.08,26869.0,600519
2019-08-08,828.58,846.76,849.08,827.08,38808.0,600519
2019-08-09,853.58,837.11,856.03,834.07,28461.0,600519
2019-08-12,885.39,893.71,895.18,870.09,81498.0,600519
2019-08-13,891.24,893.03,901.08,885.76,30329.0,600519
2019-08-14,905.1,918.41,926.98,905.1,41410.0,600519
2019-08-15,903.08,919.98,921.56,903.08,27237.0,600519
2019-08-16,924.92,929.68,950.66,916.08,36086.0,600519
2019-08-19,936.08,930.96,945.06,924.13,32867.0,600519
2019-08-20,930.08,945.08,948.76,925.08,28602.0,600519
2019-08-21,945.18,941.08,952.05,936.74,25066.0,600519
2019-08-22,948.07,979.08,979.08,945.08,37590.0,600519
2019-08-23,980.08,1005.18,1008.64,970.7,40192.0,600519
2019-08-26,988.08,978.03,1003.08,971.76,48497.0,600519
2019-08-27,992.08,984.08,1006.39,984.08,52164.0,600519
2019-08-28,984.08,975.19,998.27,958.09,47009.0,600519
2019-08-29,980.08,988.18,993.26,967.58,29330.0,600519
2019-08-30,1000.08,1017.08,1021.08,998.08,44890.0,600519
2019-09-02,1015.07,1013.84,1020.06,1004.08,28234.0,600519
2019-09-03,1015.08,1015.08,1026.1,1003.64,29485.0,600519
2019-09-04,1015.88,1000.09,1017.99,995.19,33600.0,600519
2019-09-05,1004.08,1019.08,1019.98,1003.08,32930.0,600519
2019-09-06,1019.58,1017.57,1021.23,1006.08,26176.0,600519
2019-09-09,1020.08,1011.6,1023.08,1010.08,29379.0,600519
2019-09-10,1009.38,998.93,1010.08,995.09,26227.0,600519
2019-09-11,994.3,944.6,995.05,943.08,81716.0,600519
2019-09-12,941.08,974.08,985.06,941.08,41211.0,600519
2019-09-16,958.08,974.08,979.03,958.08,31371.0,600519
2019-09-17,969.08,969.09,981.74,962.08,25196.0,600519
2019-09-18,983.58,1023.98,1025.08,983.26,69314.0,600519
2019-09-19,1023.08,1020.08,1025.08,1012.18,24479.0,600519
2019-09-20,1026.08,1032.5,1035.08,1022.67,37626.0,600519
2019-09-23,1032.08,1024.08,1032.08,1006.08,30026.0,600519
2019-09-24,1030.08,1059.08,1059.98,1027.08,36269.0,600519
2019-09-25,1055.08,1049.08,1063.95,1045.58,24024.0,600519
2019-09-26,1050.02,1042.08,1058.43,1033.89,26081.0,600519
2019-09-27,1039.08,1049.83,1058.08,1028.08,22826.0,600519
2019-09-30,1038.08,1025.08,1044.51,1025.08,30825.0,600519
2019-10-08,1028.08,1042.18,1055.08,1027.09,31045.0,600519
2019-10-09,1041.28,1021.89,1041.28,1010.13,35788.0,600519
2019-10-10,1002.08,1030.08,1034.01,984.1,41173.0,600519
2019-10-11,1032.08,1049.68,1050.08,1027.29,28689.0,600519
2019-10-14,1061.08,1055.08,1062.74,1045.08,27187.0,600519
2019-10-15,1055.08,1086.08,1090.76,1052.11,40034.0,600519
2019-10-16,1043.08,1045.08,1062.58,1035.08,59150.0,600519
2019-10-17,1051.08,1058.41,1061.74,1037.58,30508.0,600519
2019-10-18,1054.08,1050.87,1065.07,1046.77,28291.0,600519
2019-10-21,1046.94,1043.58,1053.98,1038.38,25274.0,600519
2019-10-22,1053.08,1045.88,1056.58,1038.97,19309.0,600519
2019-10-23,1043.08,1033.99,1053.08,1031.19,23080.0,600519
2019-10-24,1040.03,1025.35,1041.08,1022.24,26178.0,600519
2019-10-25,1028.38,1046.43,1047.58,1018.11,25998.0,600519
2019-10-28,1041.09,1053.37,1056.09,1040.08,22485.0,600519
2019-10-29,1056.19,1068.08,1075.04,1052.85,27803.0,600519
2019-10-30,1065.08,1058.88,1067.78,1051.08,21254.0,600519
2019-10-31,1071.08,1055.09,1073.08,1051.23,25909.0,600519
2019-11-01,1056.08,1060.08,1067.03,1047.58,22811.0,600519
2019-11-04,1065.08,1074.67,1085.07,1064.08,26737.0,600519
2019-11-05,1074.58,1074.08,1080.08,1067.08,22254.0,600519
2019-11-06,1072.08,1068.08,1079.08,1063.96,19737.0,600519
2019-11-07,1071.59,1076.45,1076.96,1064.08,16167.0,600519
2019-11-08,1080.08,1080.08,1090.73,1076.59,24512.0,600519
2019-11-11,1076.58,1074.08,1081.28,1068.59,17342.0,600519
2019-11-12,1079.08,1076.68,1084.68,1073.29,19150.0,600519
2019-11-13,1082.08,1099.08,1102.88,1075.08,31977.0,600519
2019-11-14,1102.08,1105.08,1115.08,1097.08,23521.0,600519
2019-11-15,1105.08,1099.98,1107.99,1096.58,16340.0,600519
2019-11-18,1100.2,1102.36,1104.53,1093.08,18037.0,600519
2019-11-19,1103.08,1107.4,1116.69,1100.1,20623.0,600519
2019-11-20,1105.08,1108.83,1114.59,1103.14,15280.0,600519
2019-11-21,1106.08,1106.38,1110.59,1096.14,19187.0,600519
2019-11-22,1098.08,1069.08,1104.08,1060.08,47054.0,600519
2019-11-25,1063.13,1057.14,1069.08,1047.14,38281.0,600519
2019-11-26,1061.76,1060.08,1073.68,1058.08,40239.0,600519
2019-11-27,1067.88,1065.03,1071.7,1059.59,19848.0,600519
2019-11-28,1070.05,1050.88,1072.59,1044.1,28844.0,600519
2019-11-29,1040.58,1004.08,1040.58,987.97,82397.0,600519
2019-12-02,993.28,1008.08,1015.1,993.28,30784.0,600519
2019-12-03,1008.08,993.08,1008.08,992.82,27340.0,600519
2019-12-04,1015.08,997.41,1019.74,993.08,35283.0,600519
2019-12-05,1000.08,1004.88,1007.09,993.08,21338.0,600519
2019-12-06,1011.05,1045.08,1045.08,1005.18,39506.0,600519
2019-12-09,1050.08,1033.78,1051.08,1031.18,21824.0,600519
2019-12-10,1034.68,1039.48,1040.08,1026.08,15086.0,600519
2019-12-11,1043.08,1034.06,1045.83,1030.63,14567.0,600519
2019-12-12,1031.08,1012.08,1035.02,1005.16,29409.0,600519
2019-12-13,1021.08,1038.08,1040.08,1021.08,30000.0,600519
2019-12-16,1038.08,1023.0,1038.08,1013.02,30936.0,600519
2019-12-17,1024.78,1045.06,1048.68,1018.11,42616.0,600519
2019-12-18,1049.08,1043.08,1050.28,1039.08,19640.0,600519
2019-12-19,1038.08,1032.48,1038.08,1027.08,19552.0,600519
2019-12-20,1037.26,1021.38,1037.26,1016.58,23563.0,600519
2019-12-23,1014.08,1024.38,1037.58,1011.08,25919.0,600519
2019-12-24,1028.08,1023.08,1030.08,1020.08,11823.0,600519
2019-12-25,1018.08,1008.78,1018.08,1005.09,24305.0,600519
2019-12-26,1007.08,1010.18,1017.06,995.07,22877.0,600519
2019-12-27,1025.08,1038.08,1047.08,1025.08,47066.0,600519
2019-12-30,1045.28,1060.88,1070.58,1045.28,40760.0,600519
2019-12-31,1058.08,1058.08,1063.08,1051.59,22588.0,600519
2020-01-02,1003.08,1005.08,1020.14,991.08,148099.0,600519
2020-01-03,992.08,953.64,992.08,951.98,130318.0,600519
2020-01-06,945.94,953.07,967.98,942.38,63414.0,600519
2020-01-07,952.58,969.61,974.08,951.48,47853.0,600519
2020-01-08,960.13,963.22,970.58,957.66,25008.0,600519
2020-01-09,969.08,977.78,980.47,965.08,37405.0,600519
2020-01-10,984.08,987.58,991.07,977.58,35975.0,600519
2020-01-13,987.58,999.35,1004.28,987.08,38515.0,600519
2020-01-14,999.28,982.48,999.97,978.08,35144.0,600519
2020-01-15,984.09,987.21,996.68,980.08,26029.0,600519
2020-01-16,993.95,982.08,993.95,977.66,23191.0,600519
2020-01-17,985.08,982.58,987.86,976.09,23472.0,600519
2020-01-20,986.94,966.08,986.94,957.08,35391.0,600519
2020-01-21,956.08,950.38,962.08,947.38,32874.0,600519
2020-01-22,945.08,950.59,959.08,930.46,36200.0,600519
2020-01-23,951.08,927.88,951.08,912.08,53468.0,600519
2020-02-03,860.08,879.0,885.76,855.08,123442.0,600519
2020-02-04,890.08,913.09,932.08,886.09,62624.0,600519
2020-02-05,925.08,925.07,929.08,908.11,47418.0,600519
2020-02-06,934.51,946.08,950.08,927.1,47171.0,600519
2020-02-07,945.09,951.08,952.08,936.1,31278.0,600519
2020-02-10,937.08,941.57,949.68,932.28,30533.0,600519
2020-02-11,938.08,973.08,974.76,937.88,47917.0,600519
2020-02-12,964.08,972.35,973.87,960.96,28125.0,600519
2020-02-13,973.08,966.08,988.97,963.09,30357.0,600519
2020-02-14,965.53,963.08,968.59,958.19,23287.0,600519
2020-02-17,957.58,968.9,971.27,957.48,27028.0,600519
2020-02-18,965.09,959.08,971.96,958.08,26664.0,600519
2020-02-19,960.08,971.58,976.58,953.08,37051.0,600519
2020-02-20,971.78,993.08,999.08,970.49,46802.0,600519
2020-02-21,986.54,987.96,998.62,985.09,28940.0,600519
2020-02-24,980.58,962.26,985.08,960.58,38650.0,600519
2020-02-25,953.08,949.89,957.17,942.96,38385.0,600519
2020-02-26,937.08,948.78,959.08,930.08,43560.0,600519
2020-02-27,951.08,962.47,970.07,951.08,34498.0,600519
2020-02-28,945.38,932.08,957.08,925.05,49946.0,600519
2020-03-02,925.19,961.09,971.63,925.09,47663.0,600519
2020-03-03,973.08,988.08,993.96,973.08,50250.0,600519
2020-03-04,1000.08,1004.0,1014.08,991.32,53792.0,600519
2020-03-05,1011.39,1046.08,1050.07,1005.64,62426.0,600519
2020-03-06,1038.08,1030.58,1051.08,1027.06,30641.0,600519
2020-03-09,1010.08,989.09,1010.08,986.39,43404.0,600519
2020-03-10,988.08,1031.08,1043.08,988.08,58062.0,600519
2020-03-11,1030.58,1033.6,1044.66,1016.08,35548.0,600519
2020-03-12,1016.3,1013.58,1028.08,1000.18,36631.0,600519
2020-03-13,965.08,987.11,1004.06,955.08,75885.0,600519
2020-03-16,979.06,942.08,983.03,937.08,51233.0,600519
2020-03-17,930.08,920.18,953.08,886.2,79359.0,600519
2020-03-18,915.08,883.07,935.08,883.07,73460.0,600519
2020-03-19,869.07,871.08,890.08,835.18,102265.0,600519
2020-03-20,886.08,910.36,918.08,886.08,60139.0,600519
2020-03-23,875.08,894.08,910.36,866.6,48472.0,600519
2020-03-24,918.08,931.08,933.96,910.08,46651.0,600519
2020-03-25,963.06,955.18,966.44,949.28,37049.0,600519
2020-03-26,948.41,940.0,966.28,937.08,30049.0,600519
2020-03-27,960.08,950.58,967.08,950.09,36261.0,600519
2020-03-30,935.33,947.08,952.08,932.08,30687.0,600519
2020-03-31,957.08,986.08,990.08,956.88,47984.0,600519
2020-04-01,992.08,978.08,1004.08,978.08,33205.0,600519
2020-04-02,979.08,1020.08,1020.08,978.96,45206.0,600519
2020-04-03,1014.11,1014.87,1023.04,1007.06,27618.0,600519
2020-04-07,1037.03,1035.03,1041.58,1023.97,43488.0,600519
2020-04-08,1027.08,1034.84,1041.39,1027.08,24224.0,600519
2020-04-09,1041.08,1033.58,1044.08,1023.04,22817.0,600519
2020-04-10,1032.96,1040.08,1056.58,1028.58,27804.0,600519
2020-04-13,1040.08,1037.38,1045.06,1023.58,15981.0,600519
2020-04-14,1051.08,1060.18,1066.63,1041.08,36800.0,600519
2020-04-15,1067.08,1064.68,1079.07,1062.18,29332.0,600519
2020-04-16,1068.05,1072.18,1072.18,1059.18,21728.0,600519
2020-04-17,1085.08,1101.08,1109.64,1080.09,38246.0,600519
2020-04-20,1096.08,1102.38,1106.58,1091.88,24239.0,600519
2020-04-21,1096.1,1075.08,1099.07,1068.08,29224.0,600519
2020-04-22,1081.08,1119.58,1124.58,1077.3,44035.0,600519
2020-04-23,1125.08,1127.34,1140.76,1122.85,26899.0,600519
2020-04-24,1123.08,1125.64,1134.97,1110.26,19122.0,600519
